ID,Autonomy_level,Roadway Type,Roadway Surface,Posted Speed Limit (MPH),Lighting,Weather,Mileage,Usage_year,Speed,Acceleration,Disengagement,Crush,Collision Type,Incident Severity,Insurance Cost,Cornering,Distance_to_next_car
16c503b6-9009-429b-a888-184ee9744f0f,ADS,Urban,Dry,35,Dark - Lighted,Clear,27612,2,18,normal,0,0,,,,Smooth,42
67d93f11-cae5-4af2-b81c-e0dd620a67b2,ADS,Urban,Dry,25,Dark - Not Lighted,Cloudy,10873,0,5,normal,0,0,,,,Smooth,35
ab22ce99-0c40-46e1-b95f-f29823c91f52,ADS,Urban,Dry,35,Dark - Lighted,Clear,19040,1,12,normal,0,0,,,,Smooth,31
d67793dc-8c78-4e76-859f-af558d9becb1,ADS,Urban,Dry,25,Daylight,Clear,2345,1,7,normal,0,0,,,,Smooth,15
d05a7c87-de05-479c-a4ef-27ef047c7ec6,ADS,Urban,Dry,35,Daylight,Clear,26664,3,3,normal,1,0,,,,Smooth,42
45f3cc3f-5924-4a7e-8a5f-4d699502c3ba,ADS,Rural,Dry,45,Daylight,Clear,3623,0,44,normal,0,0,,,,Smooth,40
d10d9676-a0aa-48b9-8595-3372e124ff7f,ADS,Highway,Dry,60,Daylight,Clear,10500,0,60,normal,0,0,,,,Smooth,48
37d2f5a6-f47f-49fb-91f6-56b65b430ef5,ADS,Urban,Dry,40,Dawn / Dusk,Clear,40436,2,7,normal,0,0,,,,Smooth,40
0c3ef2e6-135a-4f69-b30d-72321fb09d69,ADS,Rural,Dry,45,Daylight,Clear,13400,1,40,normal,0,0,,,,Smooth,45
93716473-ed01-40ef-a323-d173aecf6f80,ADS,Urban,Wet,25,Dark - Not Lighted,Rain,10283,0,18,normal,0,0,,,,Smooth,30
832beba0-bda4-46b7-970f-72aff35dcd2a,ADS,Urban,Wet,30,Daylight,Rain,16462,1,5,normal,0,0,,,,Smooth,33
ddafa767-fe05-443c-a3d5-d5ffeae5e4d1,ADS,Rural,Dry,60,Dark - Lighted,Cloudy,16587,0,55,normal,0,0,,,,Sharp,54
b173d12f-c88e-4871-abf4-586f52e85d79,ADS,Parking lot,Dry,15,Daylight,Clear,16134,0,8,normal,1,0,,,,Smooth,16
fe79ae01-331f-4fca-b013-fb3ba0930616,ADS,Highway,Dry,70,Dawn / Dusk,Clear,13805,1,70,normal,0,0,,,,Smooth,42
136cf2a5-dd7a-4c45-ada3-88cf7333beec,ADS,Highway,Dry,55,Dark - Lighted,Clear,17400,1,47,normal,0,0,,,,Smooth,49
1bab2ca9-d514-4b47-9fe7-69fe54d1f142,ADS,Urban,Dry,35,Dark - Not Lighted,Cloudy,13546,0,6,normal,0,0,,,,Smooth,28
f6ae2ae1-7884-42cc-a5fb-d22621a6ce13,ADS,Highway,Dry,65,Dawn / Dusk,Clear,20920,2,65,normal,0,0,,,,Aggressive,78
4c45ec59-c858-40ba-9992-39440c0ac891,ADS,Urban,Dry,45,Daylight,Clear,9871,0,10,normal,0,0,,,,Smooth,54
f87192d9-ed57-487c-b29f-fecdf8cbaf9c,ADS,Urban,Dry,45,Daylight,Clear,14697,1,16,normal,0,0,,,,Smooth,36
357edcef-99ed-482a-a51a-d1276ac56893,ADS,Urban,Dry,35,Daylight,Clear,16395,0,30,normal,0,0,,,,Smooth,28
85c8d4dc-533c-4b0e-ad02-02a8f2bb7e0d,ADS,Urban,Dry,30,Daylight,Clear,8710,1,4,normal,0,0,,,,Smooth,33
932348df-9270-4016-bf37-1afffa7516ad,ADS,Urban,Dry,45,Dawn / Dusk,Fog/Smoke,9498,0,25,normal,1,0,,,,Smooth,36
